METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","stybtang",20,2,2450,46,252.097199,0.060000
"DEbest","stybtang",20,2,2500,47,252.097199,0.060000
"DEbest","stybtang",20,2,2550,48,252.097199,0.060000
"DEbest","stybtang",20,2,2600,49,215.500849,0.060000
"DEbest","stybtang",20,2,2650,50,215.500849,0.060000
"DEbest","stybtang",20,2,2700,51,215.500849,0.070000
"DEbest","stybtang",20,2,2750,52,215.500849,0.070000
"DEbest","stybtang",20,2,2800,53,215.500849,0.070000
"DEbest","stybtang",20,2,2850,54,215.500849,0.070000
"DEbest","stybtang",20,2,2900,55,215.500849,0.070000
"DEbest","stybtang",20,2,2950,56,215.500849,0.070000
"DEbest","stybtang",20,2,3000,57,215.500849,0.070000
"DEbest","stybtang",20,2,3050,58,215.500849,0.070000
"DEbest","stybtang",20,2,3100,59,215.500849,0.070000
"DEbest","stybtang",20,2,3150,60,215.500849,0.080000
"DEbest","stybtang",20,2,3200,61,215.500849,0.080000
"DEbest","stybtang",20,2,3250,62,215.500849,0.080000
"DEbest","stybtang",20,2,3300,63,215.500849,0.080000
"DEbest","stybtang",20,2,3350,64,215.500849,0.080000
"DEbest","stybtang",20,2,3400,65,198.252214,0.080000
"DEbest","stybtang",20,2,3450,66,198.252214,0.080000
"DEbest","stybtang",20,2,3500,67,197.537080,0.080000
"DEbest","stybtang",20,2,3550,68,191.250364,0.080000
"DEbest","stybtang",20,2,3600,69,191.250364,0.090000
"DEbest","stybtang",20,2,3650,70,191.250364,0.090000
"DEbest","stybtang",20,2,3700,71,191.250364,0.090000
"DEbest","stybtang",20,2,3750,72,176.582739,0.090000
"DEbest","stybtang",20,2,3800,73,169.710562,0.090000
"DEbest","stybtang",20,2,3850,74,169.710562,0.090000
"DEbest","stybtang",20,2,3900,75,169.710562,0.090000
"DEbest","stybtang",20,2,3950,76,169.710562,0.090000
"DEbest","stybtang",20,2,4000,77,158.386704,0.090000
"DEbest","stybtang",20,2,4050,78,147.430713,0.100000
"DEbest","stybtang",20,2,4100,79,137.691626,0.100000
"DEbest","stybtang",20,2,4150,80,137.691626,0.100000
"DEbest","stybtang",20,2,4200,81,137.691626,0.100000
"DEbest","stybtang",20,2,4250,82,137.691626,0.100000
"DEbest","stybtang",20,2,4300,83,134.764792,0.100000
"DEbest","stybtang",20,2,4350,84,134.764792,0.110000
"DEbest","stybtang",20,2,4400,85,120.158927,0.110000
"DEbest","stybtang",20,2,4450,86,120.158927,0.110000
"DEbest","stybtang",20,2,4500,87,120.158927,0.110000
"DEbest","stybtang",20,2,4550,88,117.217281,0.110000
"DEbest","stybtang",20,2,4600,89,117.217281,0.110000
"DEbest","stybtang",20,2,4650,90,109.683043,0.110000
"DEbest","stybtang",20,2,4700,91,105.777996,0.120000
"DEbest","stybtang",20,2,4750,92,101.522350,0.120000
"DEbest","stybtang",20,2,4800,93,100.876095,0.120000
"DEbest","stybtang",20,2,4850,94,96.985996,0.120000
"DEbest","stybtang",20,2,4900,95,96.985996,0.120000
"DEbest","stybtang",20,2,4950,96,93.661839,0.120000
"DEbest","stybtang",20,2,5000,97,90.996629,0.120000
"DEbest","stybtang",20,3,200,1,390.906723,0.000000
"DEbest","stybtang",20,3,250,2,390.906723,0.000000
"DEbest","stybtang",20,3,300,3,390.906723,0.000000
"DEbest","stybtang",20,3,350,4,390.906723,0.000000
"DEbest","stybtang",20,3,400,5,390.906723,0.000000
"DEbest","stybtang",20,3,450,6,390.906723,0.000000
"DEbest","stybtang",20,3,500,7,390.906723,0.000000
"DEbest","stybtang",20,3,550,8,390.906723,0.000000
"DEbest","stybtang",20,3,600,9,372.066213,0.000000
"DEbest","stybtang",20,3,650,10,369.792394,0.000000
"DEbest","stybtang",20,3,700,11,369.710907,0.000000
"DEbest","stybtang",20,3,750,12,318.220394,0.010000
"DEbest","stybtang",20,3,800,13,318.220394,0.010000
"DEbest","stybtang",20,3,850,14,318.220394,0.010000
"DEbest","stybtang",20,3,900,15,318.220394,0.010000
"DEbest","stybtang",20,3,950,16,318.220394,0.010000
"DEbest","stybtang",20,3,1000,17,318.220394,0.010000
"DEbest","stybtang",20,3,1050,18,318.220394,0.010000
"DEbest","stybtang",20,3,1100,19,318.220394,0.010000
"DEbest","stybtang",20,3,1150,20,253.396007,0.010000
"DEbest","stybtang",20,3,1200,21,253.396007,0.010000
"DEbest","stybtang",20,3,1250,22,253.396007,0.010000
"DEbest","stybtang",20,3,1300,23,253.396007,0.010000
"DEbest","stybtang",20,3,1350,24,253.396007,0.010000
"DEbest","stybtang",20,3,1400,25,253.396007,0.010000
"DEbest","stybtang",20,3,1450,26,253.396007,0.010000
"DEbest","stybtang",20,3,1500,27,253.396007,0.020000
"DEbest","stybtang",20,3,1550,28,253.396007,0.020000
"DEbest","stybtang",20,3,1600,29,253.396007,0.020000
"DEbest","stybtang",20,3,1650,30,253.396007,0.020000
"DEbest","stybtang",20,3,1700,31,253.396007,0.020000
"DEbest","stybtang",20,3,1750,32,253.396007,0.020000
"DEbest","stybtang",20,3,1800,33,253.396007,0.020000
"DEbest","stybtang",20,3,1850,34,253.396007,0.020000
"DEbest","stybtang",20,3,1900,35,253.396007,0.020000
"DEbest","stybtang",20,3,1950,36,253.396007,0.020000
"DEbest","stybtang",20,3,2000,37,253.396007,0.020000
"DEbest","stybtang",20,3,2050,38,239.680925,0.020000
"DEbest","stybtang",20,3,2100,39,239.680925,0.020000
"DEbest","stybtang",20,3,2150,40,222.134765,0.020000
"DEbest","stybtang",20,3,2200,41,206.721787,0.020000
"DEbest","stybtang",20,3,2250,42,206.721787,0.020000
"DEbest","stybtang",20,3,2300,43,182.229580,0.030000
"DEbest","stybtang",20,3,2350,44,182.229580,0.030000
"DEbest","stybtang",20,3,2400,45,182.229580,0.030000
"DEbest","stybtang",20,3,2450,46,182.229580,0.030000
"DEbest","stybtang",20,3,2500,47,162.800092,0.030000
"DEbest","stybtang",20,3,2550,48,161.825443,0.030000
"DEbest","stybtang",20,3,2600,49,159.334270,0.030000
"DEbest","stybtang",20,3,2650,50,159.334270,0.030000
"DEbest","stybtang",20,3,2700,51,155.269736,0.030000
"DEbest","stybtang",20,3,2750,52,147.768185,0.030000
"DEbest","stybtang",20,3,2800,53,147.768185,0.030000
"DEbest","stybtang",20,3,2850,54,147.768185,0.030000
"DEbest","stybtang",20,3,2900,55,117.318414,0.030000
"DEbest","stybtang",20,3,2950,56,117.318414,0.030000
"DEbest","stybtang",20,3,3000,57,117.318414,0.040000
"DEbest","stybtang",20,3,3050,58,116.746650,0.040000
"DEbest","stybtang",20,3,3100,59,116.746650,0.040000
"DEbest","stybtang",20,3,3150,60,111.499251,0.040000
"DEbest","stybtang",20,3,3200,61,90.021894,0.040000
"DEbest","stybtang",20,3,3250,62,90.021894,0.040000
"DEbest","stybtang",20,3,3300,63,88.104005,0.040000
"DEbest","stybtang",20,3,3350,64,88.104005,0.040000
"DEbest","stybtang",20,3,3400,65,62.438889,0.040000
"DEbest","stybtang",20,3,3450,66,56.313039,0.040000
"DEbest","stybtang",20,3,3500,67,56.313039,0.040000
"DEbest","stybtang",20,3,3550,68,56.313039,0.040000
"DEbest","stybtang",20,3,3600,69,56.313039,0.040000
"DEbest","stybtang",20,3,3650,70,48.201710,0.040000
"DEbest","stybtang",20,3,3700,71,48.201710,0.040000
"DEbest","stybtang",20,3,3750,72,48.201710,0.040000
"DEbest","stybtang",20,3,3800,73,48.201710,0.050000
"DEbest","stybtang",20,3,3850,74,47.156201,0.050000
"DEbest","stybtang",20,3,3900,75,44.340144,0.050000
"DEbest","stybtang",20,3,3950,76,40.174254,0.050000
"DEbest","stybtang",20,3,4000,77,40.174254,0.050000
"DEbest","stybtang",20,3,4050,78,40.174254,0.050000
"DEbest","stybtang",20,3,4100,79,36.415586,0.050000
"DEbest","stybtang",20,3,4150,80,36.415586,0.050000
"DEbest","stybtang",20,3,4200,81,36.415586,0.050000
"DEbest","stybtang",20,3,4250,82,36.415586,0.050000
"DEbest","stybtang",20,3,4300,83,31.168078,0.050000
"DEbest","stybtang",20,3,4350,84,28.102202,0.050000
"DEbest","stybtang",20,3,4400,85,25.839171,0.050000
"DEbest","stybtang",20,3,4450,86,25.839171,0.050000
"DEbest","stybtang",20,3,4500,87,25.839171,0.050000
"DEbest","stybtang",20,3,4550,88,23.780487,0.060000
"DEbest","stybtang",20,3,4600,89,19.870889,0.060000
"DEbest","stybtang",20,3,4650,90,19.870889,0.060000
"DEbest","stybtang",20,3,4700,91,18.608730,0.060000
"DEbest","stybtang",20,3,4750,92,18.608730,0.060000
"DEbest","stybtang",20,3,4800,93,18.608730,0.060000
"DEbest","stybtang",20,3,4850,94,18.608730,0.060000
"DEbest","stybtang",20,3,4900,95,18.373141,0.060000
"DEbest","stybtang",20,3,4950,96,16.736476,0.060000
"DEbest","stybtang",20,3,5000,97,16.736476,0.060000
"DEbest","stybtang",20,4,200,1,408.686106,0.000000
"DEbest","stybtang",20,4,250,2,392.376365,0.000000
"DEbest","stybtang",20,4,300,3,392.376365,0.000000
"DEbest","stybtang",20,4,350,4,387.298009,0.010000
"DEbest","stybtang",20,4,400,5,363.972292,0.010000
"DEbest","stybtang",20,4,450,6,363.972292,0.010000
"DEbest","stybtang",20,4,500,7,363.972292,0.010000
"DEbest","stybtang",20,4,550,8,363.972292,0.010000
"DEbest","stybtang",20,4,600,9,363.972292,0.010000
"DEbest","stybtang",20,4,650,10,363.972292,0.010000
"DEbest","stybtang",20,4,700,11,363.972292,0.020000
"DEbest","stybtang",20,4,750,12,363.972292,0.020000
"DEbest","stybtang",20,4,800,13,363.972292,0.020000
"DEbest","stybtang",20,4,850,14,363.972292,0.020000
"DEbest","stybtang",20,4,900,15,363.972292,0.020000
"DEbest","stybtang",20,4,950,16,363.972292,0.020000
"DEbest","stybtang",20,4,1000,17,363.972292,0.020000
"DEbest","stybtang",20,4,1050,18,346.736975,0.020000
"DEbest","stybtang",20,4,1100,19,346.736975,0.020000
"DEbest","stybtang",20,4,1150,20,346.736975,0.020000
"DEbest","stybtang",20,4,1200,21,346.736975,0.030000
"DEbest","stybtang",20,4,1250,22,320.754531,0.030000
"DEbest","stybtang",20,4,1300,23,320.754531,0.030000
"DEbest","stybtang",20,4,1350,24,320.754531,0.030000
"DEbest","stybtang",20,4,1400,25,320.754531,0.030000
"DEbest","stybtang",20,4,1450,26,320.754531,0.030000
"DEbest","stybtang",20,4,1500,27,320.754531,0.030000
"DEbest","stybtang",20,4,1550,28,245.395278,0.030000
"DEbest","stybtang",20,4,1600,29,245.395278,0.040000
"DEbest","stybtang",20,4,1650,30,245.395278,0.040000
"DEbest","stybtang",20,4,1700,31,245.395278,0.040000
"DEbest","stybtang",20,4,1750,32,245.395278,0.040000
"DEbest","stybtang",20,4,1800,33,245.395278,0.040000
"DEbest","stybtang",20,4,1850,34,245.395278,0.040000
"DEbest","stybtang",20,4,1900,35,245.395278,0.040000
"DEbest","stybtang",20,4,1950,36,245.395278,0.050000
"DEbest","stybtang",20,4,2000,37,245.395278,0.050000
"DEbest","stybtang",20,4,2050,38,245.395278,0.050000
"DEbest","stybtang",20,4,2100,39,245.395278,0.050000
"DEbest","stybtang",20,4,2150,40,245.395278,0.050000
"DEbest","stybtang",20,4,2200,41,233.731113,0.050000
"DEbest","stybtang",20,4,2250,42,219.242695,0.050000
"DEbest","stybtang",20,4,2300,43,211.738966,0.050000
"DEbest","stybtang",20,4,2350,44,198.848279,0.060000
"DEbest","stybtang",20,4,2400,45,198.848279,0.060000
"DEbest","stybtang",20,4,2450,46,198.848279,0.060000
"DEbest","stybtang",20,4,2500,47,186.731126,0.060000
"DEbest","stybtang",20,4,2550,48,186.731126,0.060000
"DEbest","stybtang",20,4,2600,49,186.731126,0.060000
"DEbest","stybtang",20,4,2650,50,186.731126,0.060000
"DEbest","stybtang",20,4,2700,51,157.120047,0.060000
"DEbest","stybtang",20,4,2750,52,157.120047,0.060000
"DEbest","stybtang",20,4,2800,53,157.120047,0.070000
"DEbest","stybtang",20,4,2850,54,138.234455,0.070000
"DEbest","stybtang",20,4,2900,55,138.234455,0.070000
"DEbest","stybtang",20,4,2950,56,138.234455,0.070000
"DEbest","stybtang",20,4,3000,57,138.234455,0.070000
"DEbest","stybtang",20,4,3050,58,138.234455,0.070000
"DEbest","stybtang",20,4,3100,59,138.234455,0.070000
"DEbest","stybtang",20,4,3150,60,138.234455,0.070000
"DEbest","stybtang",20,4,3200,61,135.107537,0.080000
"DEbest","stybtang",20,4,3250,62,130.219685,0.080000
"DEbest","stybtang",20,4,3300,63,103.173440,0.080000
"DEbest","stybtang",20,4,3350,64,103.173440,0.080000
"DEbest","stybtang",20,4,3400,65,93.069294,0.080000
"DEbest","stybtang",20,4,3450,66,93.069294,0.080000
"DEbest","stybtang",20,4,3500,67,93.069294,0.090000
"DEbest","stybtang",20,4,3550,68,86.786337,0.090000
"DEbest","stybtang",20,4,3600,69,86.786337,0.090000
"DEbest","stybtang",20,4,3650,70,86.786337,0.090000
"DEbest","stybtang",20,4,3700,71,86.786337,0.090000
"DEbest","stybtang",20,4,3750,72,86.786337,0.090000
"DEbest","stybtang",20,4,3800,73,80.179196,0.090000
"DEbest","stybtang",20,4,3850,74,75.804951,0.090000
"DEbest","stybtang",20,4,3900,75,74.055769,0.100000
"DEbest","stybtang",20,4,3950,76,70.209618,0.100000
"DEbest","stybtang",20,4,4000,77,70.209618,0.100000
"DEbest","stybtang",20,4,4050,78,63.184971,0.100000
"DEbest","stybtang",20,4,4100,79,62.695025,0.100000
"DEbest","stybtang",20,4,4150,80,61.408646,0.100000
"DEbest","stybtang",20,4,4200,81,60.972403,0.100000
"DEbest","stybtang",20,4,4250,82,55.334423,0.100000
"DEbest","stybtang",20,4,4300,83,55.334423,0.100000
"DEbest","stybtang",20,4,4350,84,52.256428,0.100000
"DEbest","stybtang",20,4,4400,85,52.256428,0.110000
"DEbest","stybtang",20,4,4450,86,49.463681,0.110000
"DEbest","stybtang",20,4,4500,87,47.847662,0.110000
"DEbest","stybtang",20,4,4550,88,47.847662,0.110000
"DEbest","stybtang",20,4,4600,89,47.847662,0.110000
"DEbest","stybtang",20,4,4650,90,47.847662,0.110000
"DEbest","stybtang",20,4,4700,91,47.847662,0.110000
"DEbest","stybtang",20,4,4750,92,46.927775,0.110000
"DEbest","stybtang",20,4,4800,93,45.583199,0.120000
"DEbest","stybtang",20,4,4850,94,45.387591,0.120000
"DEbest","stybtang",20,4,4900,95,44.377681,0.120000
"DEbest","stybtang",20,4,4950,96,44.377681,0.120000
"DEbest","stybtang",20,4,5000,97,44.377681,0.120000
"DEbest","stybtang",20,5,200,1,409.377405,0.000000
"DEbest","stybtang",20,5,250,2,409.377405,0.000000
"DEbest","stybtang",20,5,300,3,409.377405,0.000000
"DEbest","stybtang",20,5,350,4,409.377405,0.000000
"DEbest","stybtang",20,5,400,5,409.377405,0.010000
"DEbest","stybtang",20,5,450,6,323.294545,0.010000
"DEbest","stybtang",20,5,500,7,323.294545,0.010000
"DEbest","stybtang",20,5,550,8,323.294545,0.010000
"DEbest","stybtang",20,5,600,9,323.294545,0.010000
"DEbest","stybtang",20,5,650,10,323.294545,0.010000
"DEbest","stybtang",20,5,700,11,323.294545,0.010000
"DEbest","stybtang",20,5,750,12,323.294545,0.010000
"DEbest","stybtang",20,5,800,13,323.294545,0.010000
"DEbest","stybtang",20,5,850,14,323.294545,0.010000
"DEbest","stybtang",20,5,900,15,323.294545,0.010000
"DEbest","stybtang",20,5,950,16,323.065294,0.010000
"DEbest","stybtang",20,5,1000,17,268.593840,0.010000
"DEbest","stybtang",20,5,1050,18,268.593840,0.010000
"DEbest","stybtang",20,5,1100,19,268.593840,0.010000
"DEbest","stybtang",20,5,1150,20,268.593840,0.020000
"DEbest","stybtang",20,5,1200,21,268.593840,0.020000
"DEbest","stybtang",20,5,1250,22,268.593840,0.020000
"DEbest","stybtang",20,5,1300,23,268.593840,0.020000
"DEbest","stybtang",20,5,1350,24,268.593840,0.020000
"DEbest","stybtang",20,5,1400,25,227.848386,0.020000
"DEbest","stybtang",20,5,1450,26,227.848386,0.020000
"DEbest","stybtang",20,5,1500,27,227.848386,0.020000
"DEbest","stybtang",20,5,1550,28,227.848386,0.020000
"DEbest","stybtang",20,5,1600,29,227.848386,0.020000
"DEbest","stybtang",20,5,1650,30,227.848386,0.020000
"DEbest","stybtang",20,5,1700,31,227.848386,0.020000
"DEbest","stybtang",20,5,1750,32,227.848386,0.020000
"DEbest","stybtang",20,5,1800,33,227.848386,0.020000
"DEbest","stybtang",20,5,1850,34,207.507671,0.020000
"DEbest","stybtang",20,5,1900,35,207.507671,0.020000
"DEbest","stybtang",20,5,1950,36,207.507671,0.030000
"DEbest","stybtang",20,5,2000,37,164.183376,0.030000
"DEbest","stybtang",20,5,2050,38,164.183376,0.030000
"DEbest","stybtang",20,5,2100,39,164.183376,0.030000
"DEbest","stybtang",20,5,2150,40,164.183376,0.030000
"DEbest","stybtang",20,5,2200,41,126.124334,0.030000
"DEbest","stybtang",20,5,2250,42,126.124334,0.030000
"DEbest","stybtang",20,5,2300,43,126.124334,0.030000
"DEbest","stybtang",20,5,2350,44,126.124334,0.030000
"DEbest","stybtang",20,5,2400,45,126.124334,0.030000
"DEbest","stybtang",20,5,2450,46,126.124334,0.030000
"DEbest","stybtang",20,5,2500,47,99.552341,0.030000
"DEbest","stybtang",20,5,2550,48,99.552341,0.030000
"DEbest","stybtang",20,5,2600,49,99.552341,0.030000
"DEbest","stybtang",20,5,2650,50,89.218811,0.030000
"DEbest","stybtang",20,5,2700,51,85.284983,0.040000
"DEbest","stybtang",20,5,2750,52,85.284983,0.040000
"DEbest","stybtang",20,5,2800,53,85.284983,0.040000
"DEbest","stybtang",20,5,2850,54,69.771794,0.040000
"DEbest","stybtang",20,5,2900,55,69.771794,0.040000
"DEbest","stybtang",20,5,2950,56,67.621331,0.040000
"DEbest","stybtang",20,5,3000,57,46.115268,0.040000
"DEbest","stybtang",20,5,3050,58,46.115268,0.040000
"DEbest","stybtang",20,5,3100,59,46.115268,0.040000
"DEbest","stybtang",20,5,3150,60,46.115268,0.040000
"DEbest","stybtang",20,5,3200,61,45.180169,0.040000
"DEbest","stybtang",20,5,3250,62,41.066959,0.040000
"DEbest","stybtang",20,5,3300,63,40.892802,0.040000
"DEbest","stybtang",20,5,3350,64,40.892802,0.040000
"DEbest","stybtang",20,5,3400,65,38.171321,0.040000
"DEbest","stybtang",20,5,3450,66,35.243698,0.040000
"DEbest","stybtang",20,5,3500,67,29.212088,0.050000
"DEbest","stybtang",20,5,3550,68,27.939776,0.050000
"DEbest","stybtang",20,5,3600,69,27.939776,0.050000
"DEbest","stybtang",20,5,3650,70,25.807557,0.050000
"DEbest","stybtang",20,5,3700,71,25.807557,0.050000
"DEbest","stybtang",20,5,3750,72,21.989801,0.050000
"DEbest","stybtang",20,5,3800,73,21.206009,0.050000
"DEbest","stybtang",20,5,3850,74,21.206009,0.050000
"DEbest","stybtang",20,5,3900,75,21.206009,0.050000
"DEbest","stybtang",20,5,3950,76,20.375689,0.050000
"DEbest","stybtang",20,5,4000,77,18.556659,0.050000
"DEbest","stybtang",20,5,4050,78,18.556659,0.050000
"DEbest","stybtang",20,5,4100,79,18.556659,0.050000
"DEbest","stybtang",20,5,4150,80,18.512591,0.050000
"DEbest","stybtang",20,5,4200,81,17.768752,0.050000
"DEbest","stybtang",20,5,4250,82,17.051107,0.050000
"DEbest","stybtang",20,5,4300,83,16.482447,0.050000
"DEbest","stybtang",20,5,4350,84,15.884329,0.060000
"DEbest","stybtang",20,5,4400,85,15.884329,0.060000
"DEbest","stybtang",20,5,4450,86,15.700973,0.060000
"DEbest","stybtang",20,5,4500,87,15.409358,0.060000
"DEbest","stybtang",20,5,4550,88,15.409358,0.060000
"DEbest","stybtang",20,5,4600,89,15.409358,0.060000
"DEbest","stybtang",20,5,4650,90,15.166602,0.060000
"DEbest","stybtang",20,5,4700,91,15.166602,0.060000
"DEbest","stybtang",20,5,4750,92,15.019138,0.060000
"DEbest","stybtang",20,5,4800,93,15.019138,0.060000
"DEbest","stybtang",20,5,4850,94,15.019138,0.060000
"DEbest","stybtang",20,5,4900,95,14.830846,0.060000
"DEbest","stybtang",20,5,4950,96,14.830846,0.060000
"DEbest","stybtang",20,5,5000,97,14.830846,0.060000
"DEbest","zakharov",2,1,80,1,0.780997,0.000000
"DEbest","zakharov",2,1,100,2,0.229236,0.000000
"DEbest","zakharov",2,1,120,3,0.229236,0.000000
"DEbest","zakharov",2,1,140,4,0.172284,0.000000
"DEbest","zakharov",2,1,160,5,0.106166,0.000000
"DEbest","zakharov",2,1,180,6,0.106166,0.000000
"DEbest","zakharov",2,1,200,7,0.002732,0.000000
"DEbest","zakharov",2,1,220,8,0.002732,0.000000
"DEbest","zakharov",2,1,240,9,0.002732,0.010000
"DEbest","zakharov",2,1,260,10,0.002732,0.010000
"DEbest","zakharov",2,1,280,11,0.002732,0.010000
"DEbest","zakharov",2,1,300,12,0.000742,0.010000
"DEbest","zakharov",2,1,320,13,0.000742,0.010000
"DEbest","zakharov",2,1,340,14,0.000678,0.010000
"DEbest","zakharov",2,1,360,15,0.000126,0.010000
"DEbest","zakharov",2,1,380,16,0.000076,0.010000
"DEbest","zakharov",2,1,400,17,0.000076,0.010000
"DEbest","zakharov",2,1,420,18,0.000040,0.010000
"DEbest","zakharov",2,1,440,19,0.000040,0.010000
"DEbest","zakharov",2,1,460,20,0.000019,0.010000
"DEbest","zakharov",2,1,480,21,0.000001,0.010000
"DEbest","zakharov",2,1,500,22,0.000001,0.010000
"DEbest","zakharov",2,1,520,23,0.000001,0.010000
"DEbest","zakharov",2,1,540,24,0.000000,0.010000
"DEbest","zakharov",2,1,560,25,0.000000,0.010000
"DEbest","zakharov",2,1,580,26,0.000000,0.010000
"DEbest","zakharov",2,1,600,27,0.000000,0.010000
"DEbest","zakharov",2,1,620,28,0.000000,0.010000
"DEbest","zakharov",2,1,640,29,0.000000,0.010000
"DEbest","zakharov",2,1,660,30,0.000000,0.010000
"DEbest","zakharov",2,1,680,31,0.000000,0.010000
"DEbest","zakharov",2,1,700,32,0.000000,0.010000
"DEbest","zakharov",2,1,720,33,0.000000,0.010000
"DEbest","zakharov",2,1,740,34,0.000000,0.010000
"DEbest","zakharov",2,1,760,35,0.000000,0.010000
"DEbest","zakharov",2,1,780,36,0.000000,0.010000
"DEbest","zakharov",2,1,800,37,0.000000,0.010000
"DEbest","zakharov",2,1,820,38,0.000000,0.010000
"DEbest","zakharov",2,1,840,39,0.000000,0.010000
"DEbest","zakharov",2,1,860,40,0.000000,0.010000
"DEbest","zakharov",2,1,880,41,0.000000,0.010000
"DEbest","zakharov",2,1,900,42,0.000000,0.010000
"DEbest","zakharov",2,1,920,43,0.000000,0.010000
"DEbest","zakharov",2,1,940,44,0.000000,0.010000
"DEbest","zakharov",2,1,960,45,0.000000,0.010000
"DEbest","zakharov",2,1,980,46,0.000000,0.010000
"DEbest","zakharov",2,1,1000,47,0.000000,0.010000
"DEbest","zakharov",2,2,80,1,2.134465,0.000000
"DEbest","zakharov",2,2,100,2,0.532687,0.000000
"DEbest","zakharov",2,2,120,3,0.338234,0.000000
"DEbest","zakharov",2,2,140,4,0.153599,0.000000
"DEbest","zakharov",2,2,160,5,0.153599,0.000000
"DEbest","zakharov",2,2,180,6,0.062283,0.000000
"DEbest","zakharov",2,2,200,7,0.014657,0.000000
"DEbest","zakharov",2,2,220,8,0.011775,0.000000
"DEbest","zakharov",2,2,240,9,0.008537,0.000000
"DEbest","zakharov",2,2,260,10,0.008537,0.000000
"DEbest","zakharov",2,2,280,11,0.002178,0.000000
"DEbest","zakharov",2,2,300,12,0.000020,0.000000
"DEbest","zakharov",2,2,320,13,0.000020,0.000000
"DEbest","zakharov",2,2,340,14,0.000020,0.000000
"DEbest","zakharov",2,2,360,15,0.000020,0.000000
"DEbest","zakharov",2,2,380,16,0.000011,0.000000
"DEbest","zakharov",2,2,400,17,0.000011,0.000000
"DEbest","zakharov",2,2,420,18,0.000011,0.000000
"DEbest","zakharov",2,2,440,19,0.000000,0.000000
"DEbest","zakharov",2,2,460,20,0.000000,0.000000
"DEbest","zakharov",2,2,480,21,0.000000,0.000000
"DEbest","zakharov",2,2,500,22,0.000000,0.000000
"DEbest","zakharov",2,2,520,23,0.000000,0.000000
"DEbest","zakharov",2,2,540,24,0.000000,0.000000
"DEbest","zakharov",2,2,560,25,0.000000,0.000000
"DEbest","zakharov",2,2,580,26,0.000000,0.000000
"DEbest","zakharov",2,2,600,27,0.000000,0.000000
"DEbest","zakharov",2,2,620,28,0.000000,0.000000
"DEbest","zakharov",2,2,640,29,0.000000,0.000000
"DEbest","zakharov",2,2,660,30,0.000000,0.000000
"DEbest","zakharov",2,2,680,31,0.000000,0.000000
"DEbest","zakharov",2,2,700,32,0.000000,0.000000
"DEbest","zakharov",2,2,720,33,0.000000,0.000000
"DEbest","zakharov",2,2,740,34,0.000000,0.000000
"DEbest","zakharov",2,2,760,35,0.000000,0.000000
"DEbest","zakharov",2,2,780,36,0.000000,0.000000
"DEbest","zakharov",2,2,800,37,0.000000,0.000000
"DEbest","zakharov",2,2,820,38,0.000000,0.000000
"DEbest","zakharov",2,2,840,39,0.000000,0.000000
"DEbest","zakharov",2,2,860,40,0.000000,0.000000
"DEbest","zakharov",2,2,880,41,0.000000,0.000000
"DEbest","zakharov",2,2,900,42,0.000000,0.000000
"DEbest","zakharov",2,2,920,43,0.000000,0.000000
"DEbest","zakharov",2,2,940,44,0.000000,0.000000
"DEbest","zakharov",2,2,960,45,0.000000,0.000000
"DEbest","zakharov",2,2,980,46,0.000000,0.000000
"DEbest","zakharov",2,2,1000,47,0.000000,0.000000
"DEbest","zakharov",2,3,80,1,4.061544,0.000000
"DEbest","zakharov",2,3,100,2,0.749057,0.000000
"DEbest","zakharov",2,3,120,3,0.062147,0.000000
"DEbest","zakharov",2,3,140,4,0.062147,0.000000
"DEbest","zakharov",2,3,160,5,0.055800,0.000000
"DEbest","zakharov",2,3,180,6,0.055800,0.000000
"DEbest","zakharov",2,3,200,7,0.051332,0.000000
"DEbest","zakharov",2,3,220,8,0.031205,0.000000
"DEbest","zakharov",2,3,240,9,0.031205,0.000000
"DEbest","zakharov",2,3,260,10,0.004458,0.000000
"DEbest","zakharov",2,3,280,11,0.000598,0.000000
"DEbest","zakharov",2,3,300,12,0.000598,0.000000
"DEbest","zakharov",2,3,320,13,0.000598,0.000000
"DEbest","zakharov",2,3,340,14,0.000498,0.000000
"DEbest","zakharov",2,3,360,15,0.000072,0.000000
"DEbest","zakharov",2,3,380,16,0.000072,0.000000
"DEbest","zakharov",2,3,400,17,0.000072,0.000000
"DEbest","zakharov",2,3,420,18,0.000019,0.000000
"DEbest","zakharov",2,3,440,19,0.000019,0.000000
"DEbest","zakharov",2,3,460,20,0.000019,0.000000
"DEbest","zakharov",2,3,480,21,0.000019,0.000000
"DEbest","zakharov",2,3,500,22,0.000019,0.000000
"DEbest","zakharov",2,3,520,23,0.000010,0.000000
"DEbest","zakharov",2,3,540,24,0.000008,0.000000
"DEbest","zakharov",2,3,560,25,0.000002,0.000000
"DEbest","zakharov",2,3,580,26,0.000002,0.000000
"DEbest","zakharov",2,3,600,27,0.000001,0.000000
"DEbest","zakharov",2,3,620,28,0.000000,0.000000
"DEbest","zakharov",2,3,640,29,0.000000,0.000000
"DEbest","zakharov",2,3,660,30,0.000000,0.000000
"DEbest","zakharov",2,3,680,31,0.000000,0.000000
"DEbest","zakharov",2,3,700,32,0.000000,0.000000
"DEbest","zakharov",2,3,720,33,0.000000,0.000000
